latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
10.44648,-85.32687,315.54,0.57,0.43,2022-03-08,0653,N,VIIRS,n,2,294.65,2.11,N,0
10.44574,-85.3217,317.44,0.57,0.43,2022-03-08,0653,N,VIIRS,n,2,294.45,2.42,N,0
10.42691,-85.30354,308.78,0.56,0.43,2022-03-08,0653,N,VIIRS,n,2,294.49,2.02,N,0
10.42618,-85.29845,313.49,0.56,0.43,2022-03-08,0653,N,VIIRS,n,2,294.76,2.02,N,0
10.42297,-85.30443,319.1,0.56,0.43,2022-03-08,0653,N,VIIRS,n,2,294.83,3.01,N,0
10.38613,-85.21552,304.72,0.56,0.43,2022-03-08,0653,N,VIIRS,n,2,293.92,0.92,N,0
10.38218,-85.21612,309.13,0.56,0.43,2022-03-08,0653,N,VIIRS,n,2,294.04,0.92,N,0
10.40716,-85.42352,323.31,0.57,0.43,2022-03-08,0653,N,VIIRS,n,2,295.22,2.33,N,0
10.40644,-85.41838,317.49,0.57,0.43,2022-03-08,0653,N,VIIRS,n,2,294.92,2.33,N,0
10.40377,-85.42851,305.12,0.38,0.43,2022-03-08,0653,N,VIIRS,n,2,294.24,1.21,N,0
10.40243,-85.41886,305.95,0.57,0.43,2022-03-08,0653,N,VIIRS,n,2,294.59,2.33,N,0
10.40172,-85.41383,307.77,0.57,0.43,2022-03-08,0653,N,VIIRS,n,2,294.49,1.6,N,0
10.1156,-83.53858,303.2,0.45,0.39,2022-03-08,0653,N,VIIRS,n,2,291.38,0.59,N,0
10.37318,-85.45087,309.32,0.38,0.43,2022-03-08,0653,N,VIIRS,n,2,293.57,1.06,N,0
10.37267,-85.44736,311.12,0.38,0.43,2022-03-08,0653,N,VIIRS,n,2,294.11,1.06,N,0
10.36372,-85.76288,304.85,0.4,0.44,2022-03-08,0653,N,VIIRS,n,2,292.88,1.45,N,0
10.28546,-85.43774,312.03,0.57,0.43,2022-03-08,0653,N,VIIRS,n,2,294.05,2.21,N,0
10.22826,-85.47783,304.12,0.38,0.43,2022-03-08,0654,N,VIIRS,n,2,293.02,0.8,N,0
10.30036,-85.72329,306.79,0.4,0.44,2022-03-08,0654,N,VIIRS,n,2,292.69,1.93,N,0
10.27233,-85.70164,316.97,0.4,0.44,2022-03-08,0654,N,VIIRS,n,2,293.39,1.86,N,0
10.30089,-85.72695,347.73,0.4,0.44,2022-03-08,0654,N,VIIRS,n,2,293.37,7.58,N,0
10.30141,-85.73058,338.94,0.4,0.44,2022-03-08,0654,N,VIIRS,n,2,293.63,7.58,N,0
10.30495,-85.72625,306.69,0.4,0.44,2022-03-08,0654,N,VIIRS,n,2,293,1.54,N,0
10.27178,-85.69775,305.58,0.4,0.44,2022-03-08,0654,N,VIIRS,n,2,292.77,1.75,N,0
10.22874,-85.48122,304.12,0.38,0.43,2022-03-08,0654,N,VIIRS,n,2,292.78,0.89,N,0
9.2058,-83.39198,308.77,0.44,0.38,2022-03-08,0654,N,VIIRS,n,2,290.57,1.1,N,0
9.40823,-84.04485,335.75,0.47,0.4,2022-03-08,0654,N,VIIRS,n,2,292.95,4.01,N,0
9.82995,-83.90436,299.01,0.47,0.39,2022-03-08,0654,N,VIIRS,n,2,287.58,0.83,N,2
9.9786,-84.35536,306.06,0.49,0.41,2022-03-08,0654,N,VIIRS,n,2,291.13,0.98,N,0
10.21153,-85.53362,307.05,0.39,0.44,2022-03-08,0654,N,VIIRS,n,2,292.77,1.72,N,0
10.22781,-85.47465,304.43,0.38,0.43,2022-03-08,0654,N,VIIRS,n,2,292.88,0.8,N,0
10.28521,-85.76315,308.58,0.4,0.44,2022-03-08,0654,N,VIIRS,n,2,293.34,1.29,N,0
8.94691,-83.18287,330.33,0.69,0.75,2022-03-08,1759,N,VIIRS,n,2,293.19,5.89,D,0
9.76021,-84.29176,352.89,0.79,0.78,2022-03-08,1759,N,VIIRS,n,2,294,18.23,D,0
8.81596,-83.12379,332.99,0.69,0.74,2022-03-08,1759,N,VIIRS,n,2,290.05,4.43,D,0
8.81671,-83.1218,334.31,0.69,0.74,2022-03-08,1759,N,VIIRS,n,2,289.8,6.2,D,0
8.89812,-83.14028,329.39,0.69,0.74,2022-03-08,1759,N,VIIRS,n,2,292.09,5.18,D,0
9.1759,-83.42316,331.5,0.71,0.75,2022-03-08,1759,N,VIIRS,n,2,295.13,4.9,D,0
9.17823,-83.42136,327.82,0.71,0.75,2022-03-08,1759,N,VIIRS,n,2,295.68,4.74,D,0
9.76093,-84.2971,344.65,0.79,0.78,2022-03-08,1759,N,VIIRS,n,2,291.28,18.87,D,0
9.98195,-84.35667,327.56,0.79,0.78,2022-03-08,1800,N,VIIRS,n,2,296.39,4.9,D,0
9.98332,-84.3576,328.12,0.79,0.78,2022-03-08,1800,N,VIIRS,n,2,295.85,3.11,D,0
8.35693,-83.04866,330.97,0.57,0.69,2022-03-08,1939,N,VIIRS,n,2,292.22,3.46,D,0
10.44179,-85.32598,332.12,0.43,0.62,2022-03-08,1940,N,VIIRS,n,2,297.91,2.8,D,0
10.41189,-85.42589,336.72,0.42,0.61,2022-03-08,1940,N,VIIRS,n,2,298.01,4.16,D,0
10.41236,-85.42207,338.23,0.42,0.61,2022-03-08,1940,N,VIIRS,n,2,298.03,6.16,D,0
10.44699,-85.33092,356.92,0.43,0.62,2022-03-08,1940,N,VIIRS,l,2,298.26,11.08,D,0
10.36096,-85.60494,335.06,0.41,0.61,2022-03-08,1940,N,VIIRS,n,2,299.16,4.19,D,0
10.36652,-85.60619,334.41,0.41,0.61,2022-03-08,1940,N,VIIRS,n,2,298.77,4.52,D,0
10.35951,-85.75421,337.87,0.4,0.6,2022-03-08,1940,N,VIIRS,n,2,299.95,3.56,D,0
10.35905,-85.7579,339.32,0.4,0.6,2022-03-08,1940,N,VIIRS,n,2,302.21,3.56,D,0
10.40566,-85.42946,344.33,0.42,0.61,2022-03-08,1940,N,VIIRS,n,2,298.29,5.96,D,0
10.44753,-85.33373,337.28,0.43,0.62,2022-03-08,1940,N,VIIRS,n,2,296.33,3.56,D,0
10.45513,-85.31873,332.31,0.43,0.62,2022-03-08,1940,N,VIIRS,n,2,298.52,4.23,D,0
10.46133,-85.31566,337.05,0.43,0.62,2022-03-08,1940,N,VIIRS,n,2,299.21,12.05,D,0
10.46086,-85.3196,356.94,0.43,0.62,2022-03-08,1940,N,VIIRS,l,2,301.31,14.87,D,0
10.51496,-85.21035,341.37,0.44,0.62,2022-03-08,1940,N,VIIRS,n,2,298.6,3.04,D,0
10.51873,-85.37036,342.68,0.43,0.62,2022-03-08,1940,N,VIIRS,n,2,300.99,11.24,D,0
10.57718,-85.61815,331.55,0.41,0.61,2022-03-08,1940,N,VIIRS,n,2,298.86,1.3,D,0
10.30234,-85.72337,332.76,0.4,0.6,2022-03-08,1940,N,VIIRS,n,2,299.17,6.97,D,0
10.3796,-85.11601,352.35,0.44,0.62,2022-03-08,1940,N,VIIRS,n,2,300.78,9.64,D,0
10.11482,-85.7437,343.48,0.4,0.6,2022-03-08,1940,N,VIIRS,n,2,294.5,3.1,D,0
9.90196,-84.63986,332.76,0.47,0.64,2022-03-08,1940,N,VIIRS,n,2,297.02,6,D,0
9.89948,-84.63915,331.01,0.47,0.64,2022-03-08,1940,N,VIIRS,n,2,297.61,3.4,D,0
9.89403,-84.58608,341.55,0.47,0.64,2022-03-08,1940,N,VIIRS,n,2,298.54,8.59,D,0
9.91768,-83.74812,330.82,0.54,0.68,2022-03-08,1940,N,VIIRS,n,2,289.96,4.06,D,0
9.85101,-83.66459,334.75,0.55,0.68,2022-03-08,1940,N,VIIRS,n,2,293.93,5.12,D,0
10.44797,-85.32996,346.32,0.43,0.62,2022-03-08,1940,N,VIIRS,n,2,297.86,7.88,D,0
10.45996,-85.32053,356.87,0.43,0.62,2022-03-08,1940,N,VIIRS,l,2,299.02,11.11,D,0
10.46045,-85.31663,356.84,0.43,0.62,2022-03-08,1940,N,VIIRS,l,2,300.65,17.43,D,0
10.45424,-85.31968,334.73,0.43,0.62,2022-03-08,1940,N,VIIRS,n,2,298.4,4.77,D,0
10.38487,-85.41033,335.24,0.42,0.61,2022-03-08,1940,N,VIIRS,n,2,298.26,4.4,D,0
10.38509,-85.21178,331.25,0.44,0.62,2022-03-08,1940,N,VIIRS,n,2,298.39,1.84,D,0
10.30096,-85.72378,334,0.4,0.6,2022-03-08,1940,N,VIIRS,n,2,298.96,2.36,D,0
10.30699,-85.7207,335.22,0.4,0.6,2022-03-08,1940,N,VIIRS,n,2,299.55,3.29,D,0
10.38517,-85.21605,334.71,0.44,0.62,2022-03-08,1940,N,VIIRS,n,2,298.25,4.9,D,0
10.38456,-85.21589,334.15,0.43,0.62,2022-03-08,1940,N,VIIRS,n,2,298.52,1.84,D,0
10.70584,-85.65017,304.2,0.41,0.61,2022-03-09,0634,N,VIIRS,n,2,291.79,1.55,N,0
10.70641,-85.65478,332.13,0.41,0.61,2022-03-09,0634,N,VIIRS,n,2,292.28,4.47,N,0
10.71141,-85.64885,306.82,0.41,0.61,2022-03-09,0634,N,VIIRS,n,2,292.26,1.55,N,0
10.69825,-85.63508,305.45,0.41,0.61,2022-03-09,0634,N,VIIRS,n,2,291.65,0.64,N,0
10.19272,-85.35313,312.2,0.39,0.59,2022-03-09,0635,N,VIIRS,n,2,290.95,1.59,N,0
10.18723,-85.35391,316.94,0.39,0.59,2022-03-09,0635,N,VIIRS,n,2,291.3,1.43,N,0
10.1933,-85.3576,304.22,0.39,0.59,2022-03-09,0635,N,VIIRS,n,2,291.32,1.59,N,0
10.19232,-85.35014,322.36,0.39,0.59,2022-03-09,0635,N,VIIRS,n,2,291.37,2.05,N,0
10.40974,-85.43089,307.44,0.39,0.6,2022-03-09,0635,N,VIIRS,n,2,292.6,1.39,N,0
10.44174,-85.32838,310.85,0.39,0.59,2022-03-09,0635,N,VIIRS,n,2,292.57,2,N,0
10.4422,-85.33204,309,0.39,0.59,2022-03-09,0635,N,VIIRS,n,2,292.56,1.16,N,0
10.44267,-85.33584,314.15,0.39,0.59,2022-03-09,0635,N,VIIRS,n,2,292.85,1.16,N,0
10.44813,-85.33475,303.73,0.39,0.59,2022-03-09,0635,N,VIIRS,n,2,292.2,1.16,N,0
10.45317,-85.33031,306.7,0.39,0.59,2022-03-09,0635,N,VIIRS,n,2,292.56,1.44,N,0
10.45773,-85.3221,308.17,0.39,0.59,2022-03-09,0635,N,VIIRS,n,2,292.54,1.73,N,0
10.51017,-85.38182,305.14,0.39,0.59,2022-03-09,0635,N,VIIRS,n,2,292.5,0.72,N,0
10.5143,-85.37034,307.21,0.39,0.59,2022-03-09,0635,N,VIIRS,n,2,292.49,1.91,N,0
10.51477,-85.37392,302.76,0.39,0.59,2022-03-09,0635,N,VIIRS,n,2,292.18,1.41,N,0
10.51569,-85.38108,304.24,0.39,0.59,2022-03-09,0635,N,VIIRS,n,2,292.07,0.84,N,0
10.51916,-85.36718,302.62,0.39,0.59,2022-03-09,0635,N,VIIRS,n,2,291.97,1.13,N,0
10.51234,-85.37563,353.58,0.41,0.45,2022-03-09,1921,N,VIIRS,n,2,312.46,8.07,D,0
10.51181,-85.37946,346.5,0.41,0.45,2022-03-09,1921,N,VIIRS,n,2,312.84,9,D,0
10.51129,-85.38324,348.17,0.41,0.45,2022-03-09,1921,N,VIIRS,n,2,312.67,9,D,0
10.72009,-83.88602,332.49,0.52,0.5,2022-03-09,1921,N,VIIRS,n,2,298.35,3.43,D,0
10.51859,-85.36103,339.94,0.41,0.45,2022-03-09,1921,N,VIIRS,n,2,308.68,2.17,D,0
10.51596,-85.38,347.64,0.41,0.45,2022-03-09,1921,N,VIIRS,n,2,311.89,9,D,0
10.51543,-85.38377,335.64,0.41,0.45,2022-03-09,1921,N,VIIRS,n,2,305.68,9,D,0
10.52793,-85.35465,343.04,0.41,0.45,2022-03-09,1921,N,VIIRS,n,2,308.83,2.34,D,0
10.71953,-83.88354,332.95,0.52,0.5,2022-03-09,1921,N,VIIRS,n,2,299.64,4.25,D,0
10.52941,-85.35452,337.37,0.41,0.45,2022-03-09,1921,N,VIIRS,n,2,307.37,1.84,D,0
10.52891,-85.3583,335.12,0.41,0.45,2022-03-09,1921,N,VIIRS,l,2,309.54,2.55,D,0
10.56147,-85.33607,334.73,0.41,0.45,2022-03-09,1921,N,VIIRS,l,2,307.76,3.54,D,0
10.72335,-85.37218,344.03,0.41,0.45,2022-03-09,1921,N,VIIRS,n,2,306.89,2.98,D,0
10.7015,-85.65102,354.11,0.4,0.44,2022-03-09,1921,N,VIIRS,n,2,304.44,17.9,D,0
10.70605,-85.64819,346.68,0.4,0.44,2022-03-09,1921,N,VIIRS,n,2,302.87,6.12,D,0
10.71212,-85.63453,342.88,0.4,0.44,2022-03-09,1921,N,VIIRS,n,2,302.52,8.69,D,0
10.71013,-85.64877,344.98,0.4,0.44,2022-03-09,1921,N,VIIRS,n,2,303.94,6.12,D,0
10.70966,-85.65216,337.42,0.4,0.44,2022-03-09,1921,N,VIIRS,n,2,307.04,6.12,D,0
10.70536,-85.64549,345.04,0.4,0.44,2022-03-09,1921,N,VIIRS,n,2,303.14,8.69,D,0
10.70491,-85.64893,349.62,0.4,0.44,2022-03-09,1921,N,VIIRS,n,2,303.29,6.85,D,0
10.70448,-85.65215,335.8,0.4,0.44,2022-03-09,1921,N,VIIRS,n,2,305.04,6.85,D,0
10.71087,-85.63529,343.53,0.4,0.44,2022-03-09,1921,N,VIIRS,n,2,302.39,5.54,D,0
10.71351,-85.64671,335.47,0.4,0.44,2022-03-09,1921,N,VIIRS,n,2,303.12,7.11,D,0
10.71307,-85.65005,355.34,0.4,0.44,2022-03-09,1921,N,VIIRS,n,2,302.54,5.97,D,0
10.71262,-85.65345,348.77,0.4,0.44,2022-03-09,1921,N,VIIRS,n,2,304.74,5.97,D,0
10.71711,-85.65093,337.95,0.4,0.44,2022-03-09,1921,N,VIIRS,n,2,303.61,5.97,D,0
10.85096,-84.90121,342.18,0.44,0.46,2022-03-09,1921,N,VIIRS,n,2,300.05,5.02,D,0
10.23672,-85.4818,346.59,0.4,0.44,2022-03-09,1921,N,VIIRS,n,2,305.83,8.13,D,0
10.2211,-85.53542,335.89,0.4,0.44,2022-03-09,1921,N,VIIRS,n,2,302.61,3.76,D,0
10.29923,-85.71925,348.57,0.39,0.44,2022-03-09,1921,N,VIIRS,n,2,305.67,6.08,D,0
10.29873,-85.72289,332.03,0.39,0.44,2022-03-09,1921,N,VIIRS,l,2,304.49,4.54,D,0
10.30326,-85.71989,333.52,0.39,0.44,2022-03-09,1921,N,VIIRS,l,2,304.57,6.08,D,0
10.30482,-85.73863,336.17,0.39,0.44,2022-03-09,1921,N,VIIRS,n,2,299.02,2.26,D,0
10.38861,-85.21465,350.7,0.42,0.45,2022-03-09,1921,N,VIIRS,n,2,308.74,7.76,D,0
10.40522,-85.27972,338.72,0.42,0.45,2022-03-09,1921,N,VIIRS,n,2,305.64,3.87,D,0
10.34029,-85.77922,335.46,0.39,0.44,2022-03-09,1921,N,VIIRS,n,2,302.74,4.29,D,0
10.40977,-85.42969,352.46,0.41,0.45,2022-03-09,1921,N,VIIRS,n,2,308.27,6.42,D,0
10.41494,-85.42278,332.53,0.41,0.45,2022-03-09,1921,N,VIIRS,l,2,306.74,4.97,D,0
10.41442,-85.42648,342.69,0.41,0.45,2022-03-09,1921,N,VIIRS,n,2,307.62,4.37,D,0
10.41391,-85.43017,347.8,0.41,0.45,2022-03-09,1921,N,VIIRS,n,2,307.71,4.37,D,0
10.43325,-85.32202,339.64,0.41,0.45,2022-03-09,1921,N,VIIRS,n,2,305.93,5.52,D,0
10.41281,-85.42657,339.6,0.41,0.45,2022-03-09,1921,N,VIIRS,n,2,306.92,6.61,D,0
10.41232,-85.43027,356.59,0.41,0.45,2022-03-09,1921,N,VIIRS,l,2,308.39,6.61,D,0
10.43405,-85.32985,331.45,0.41,0.45,2022-03-09,1921,N,VIIRS,n,2,303.25,8.46,D,0
10.43502,-85.32249,356.87,0.41,0.45,2022-03-09,1921,N,VIIRS,l,2,309.42,12.53,D,0
10.43454,-85.32619,356.87,0.41,0.45,2022-03-09,1921,N,VIIRS,l,2,307.72,12.53,D,0
10.51287,-85.37183,351.18,0.41,0.45,2022-03-09,1921,N,VIIRS,n,2,311.32,8.07,D,0
10.51392,-85.36422,348.37,0.41,0.45,2022-03-09,1921,N,VIIRS,n,2,307.72,10.07,D,0
10.50715,-85.38262,337.76,0.41,0.45,2022-03-09,1921,N,VIIRS,n,2,306.6,3.76,D,0
10.50768,-85.37878,351.48,0.41,0.45,2022-03-09,1921,N,VIIRS,n,2,307.94,3.76,D,0
9.0243,-83.07827,340.92,0.55,0.51,2022-03-09,1921,N,VIIRS,n,2,296.13,14.1,D,0
9.02079,-83.07543,336.38,0.55,0.51,2022-03-09,1921,N,VIIRS,n,2,293.05,3.32,D,0
9.02552,-83.07623,342.23,0.55,0.51,2022-03-09,1921,N,VIIRS,n,2,294.92,7.29,D,0
9.05163,-83.38245,341.35,0.53,0.5,2022-03-09,1921,N,VIIRS,n,2,299.03,5.52,D,0
9.14257,-83.21644,340.51,0.54,0.51,2022-03-09,1921,N,VIIRS,n,2,297.5,3.54,D,0
9.61379,-84.20095,330.33,0.48,0.48,2022-03-09,1921,N,VIIRS,n,2,296.65,2.98,D,0
9.73535,-84.56152,333.91,0.45,0.47,2022-03-09,1921,N,VIIRS,n,2,295.62,2.75,D,0
9.9192,-83.7475,339.29,0.52,0.5,2022-03-09,1921,N,VIIRS,n,2,301.13,2.66,D,0
9.87966,-84.67351,332.57,0.45,0.47,2022-03-09,1921,N,VIIRS,l,2,302.88,2.53,D,0
10.0398,-84.31914,340.21,0.47,0.48,2022-03-09,1921,N,VIIRS,n,2,301.34,3.98,D,0
10.03923,-84.32345,332.25,0.47,0.48,2022-03-09,1921,N,VIIRS,l,2,302.67,3.98,D,0
10.04499,-84.38198,339.18,0.47,0.48,2022-03-09,1921,N,VIIRS,n,2,303.74,5.92,D,0
10.08764,-84.0931,331.88,0.49,0.49,2022-03-09,1921,N,VIIRS,n,2,298.28,3.85,D,0
10.13123,-84.40627,333.42,0.47,0.48,2022-03-09,1921,N,VIIRS,n,2,298.89,1.76,D,0
10.01564,-85.24835,336.89,0.41,0.45,2022-03-09,1921,N,VIIRS,n,2,305.98,2.83,D,0
10.13142,-84.40457,336.91,0.47,0.48,2022-03-09,1921,N,VIIRS,n,2,299.11,4.28,D,0
10.13906,-84.41455,350.06,0.47,0.48,2022-03-09,1921,N,VIIRS,n,2,299.74,6.56,D,0
10.04357,-85.7422,346.99,0.38,0.44,2022-03-09,1921,N,VIIRS,n,2,304.84,4.83,D,0
10.20139,-85.35232,346.61,0.41,0.45,2022-03-09,1921,N,VIIRS,n,2,304.81,5.84,D,0
10.27638,-84.9975,342.73,0.43,0.46,2022-03-09,1921,N,VIIRS,n,2,303.95,9.7,D,0
10.28008,-85.00212,334.44,0.43,0.46,2022-03-09,1921,N,VIIRS,n,2,302.78,3.52,D,0
10.21282,-85.53516,332.11,0.4,0.44,2022-03-09,1921,N,VIIRS,l,2,303.39,4.39,D,0
10.50821,-85.37497,336.08,0.41,0.45,2022-03-09,1921,N,VIIRS,n,2,305.97,5.24,D,0
10.50874,-85.37115,354.54,0.41,0.45,2022-03-09,1921,N,VIIRS,n,2,308.35,5.24,D,0
10.6833,-83.77383,333.69,0.52,0.5,2022-03-09,1921,N,VIIRS,n,2,297.63,4.24,D,0
10.48003,-85.17612,338.17,0.42,0.45,2022-03-09,1921,N,VIIRS,n,2,306.08,4.19,D,0
10.45525,-85.32944,330.52,0.41,0.45,2022-03-09,1921,N,VIIRS,l,2,304.49,2.84,D,0
10.4501,-85.33634,346.81,0.41,0.45,2022-03-09,1921,N,VIIRS,n,2,306.57,5.75,D,0
10.45059,-85.33266,350.76,0.41,0.45,2022-03-09,1921,N,VIIRS,n,2,307.68,5.75,D,0
10.45109,-85.32893,338,0.41,0.45,2022-03-09,1921,N,VIIRS,n,2,307.13,2.84,D,0
10.44497,-85.34307,334.3,0.41,0.45,2022-03-09,1921,N,VIIRS,n,2,304.08,13.88,D,0
10.44546,-85.33943,356.42,0.41,0.45,2022-03-09,1921,N,VIIRS,n,2,313.33,13.88,D,0
10.44594,-85.33579,348.2,0.41,0.45,2022-03-09,1921,N,VIIRS,n,2,309.61,18.91,D,0
10.44133,-85.33865,341.63,0.41,0.45,2022-03-09,1921,N,VIIRS,n,2,305.8,13.88,D,0
10.44182,-85.33502,350.98,0.41,0.45,2022-03-09,1921,N,VIIRS,n,2,311.2,18.91,D,0
10.43818,-85.3306,356.11,0.41,0.45,2022-03-09,1921,N,VIIRS,l,2,309.44,8.46,D,0
10.43769,-85.33429,355.56,0.41,0.45,2022-03-09,1921,N,VIIRS,n,2,307.92,8.46,D,0
10.43866,-85.32697,353.78,0.41,0.45,2022-03-09,1921,N,VIIRS,n,2,307.39,12.53,D,0
10.43915,-85.32328,353.7,0.41,0.45,2022-03-09,1921,N,VIIRS,n,2,307.92,12.53,D,0
10.43964,-85.3196,346.62,0.41,0.45,2022-03-09,1921,N,VIIRS,n,2,308,10.24,D,0
10.51927,-85.38373,303.92,0.48,0.64,2022-03-10,0756,N,VIIRS,n,2,291.82,1.77,N,0
10.22611,-85.49117,304.25,0.48,0.64,2022-03-10,0756,N,VIIRS,n,2,290.14,1.02,N,0
10.21458,-85.53876,303.45,0.47,0.64,2022-03-10,0756,N,VIIRS,n,2,290.08,0.55,N,0
10.22377,-85.49195,308.97,0.47,0.64,2022-03-10,0756,N,VIIRS,n,2,290.56,1.44,N,0
10.40374,-85.32634,338.85,0.48,0.65,2022-03-10,0756,N,VIIRS,n,2,292.6,9.06,N,0
10.40458,-85.33079,367,0.48,0.65,2022-03-10,0756,N,VIIRS,h,2,294.13,9.06,N,0
10.41053,-85.32957,334.43,0.48,0.65,2022-03-10,0756,N,VIIRS,n,2,293.13,4.37,N,0
10.40711,-85.32846,367,0.48,0.65,2022-03-10,0756,N,VIIRS,h,2,296.23,11.32,N,0
10.40798,-85.33289,331.47,0.48,0.65,2022-03-10,0756,N,VIIRS,n,2,292.24,11.32,N,0
10.45247,-85.33918,310.66,0.48,0.65,2022-03-10,0756,N,VIIRS,n,2,292.14,2.78,N,0
10.51688,-85.38585,302.98,0.48,0.64,2022-03-10,0756,N,VIIRS,n,2,291.99,0.96,N,0
10.50656,-85.38174,303.12,0.48,0.64,2022-03-10,0756,N,VIIRS,n,2,292.52,1.4,N,0
10.45239,-85.34398,333.98,0.39,0.36,2022-03-10,1902,N,VIIRS,l,2,305.68,1.45,D,0
10.41048,-85.05788,330.41,0.39,0.36,2022-03-10,1902,N,VIIRS,l,2,305.13,2.43,D,0
10.31133,-85.72098,341.77,0.38,0.36,2022-03-10,1902,N,VIIRS,n,2,306.01,2.44,D,0
10.36844,-85.58984,344.19,0.39,0.36,2022-03-10,1902,N,VIIRS,n,2,309.58,2.96,D,0
10.45292,-85.34044,351.56,0.39,0.36,2022-03-10,1902,N,VIIRS,n,2,310.86,7.5,D,0
10.50145,-85.38036,367,0.39,0.36,2022-03-10,1902,N,VIIRS,h,2,313.82,9.93,D,0
10.50092,-85.38389,348.5,0.39,0.36,2022-03-10,1902,N,VIIRS,n,2,311.22,9.93,D,0
10.50584,-85.3738,341.76,0.39,0.36,2022-03-10,1902,N,VIIRS,n,2,307.06,4.51,D,0
10.50531,-85.37733,345.49,0.39,0.36,2022-03-10,1902,N,VIIRS,n,2,307.23,4.51,D,0
10.51757,-85.38644,347.8,0.39,0.36,2022-03-10,1902,N,VIIRS,n,2,307.04,9.13,D,0
10.55948,-85.34963,337.17,0.39,0.36,2022-03-10,1902,N,VIIRS,l,2,307.43,9.77,D,0
10.56439,-85.33954,337.81,0.39,0.36,2022-03-10,1902,N,VIIRS,l,2,311.36,4.77,D,0
10.69,-85.40647,339.32,0.39,0.36,2022-03-10,1902,N,VIIRS,l,2,312.74,3.86,D,0
10.69333,-85.40697,336.17,0.39,0.36,2022-03-10,1902,N,VIIRS,l,2,308.08,5.98,D,0
10.6928,-85.41051,347.32,0.39,0.36,2022-03-10,1902,N,VIIRS,n,2,309.95,5.03,D,0
10.8055,-84.74303,351.9,0.4,0.37,2022-03-10,1902,N,VIIRS,n,2,302.77,6.08,D,0
10.80888,-84.74354,350.03,0.4,0.37,2022-03-10,1902,N,VIIRS,n,2,301.22,6.08,D,0
10.71497,-85.64812,340.4,0.39,0.36,2022-03-10,1902,N,VIIRS,n,2,308.56,6.38,D,0
9.17042,-83.26695,337.53,0.43,0.38,2022-03-10,1902,N,VIIRS,n,2,293.79,5.08,D,0
9.62133,-84.33131,335.58,0.4,0.37,2022-03-10,1902,N,VIIRS,n,2,302.71,3.18,D,0
9.62176,-84.33191,337.45,0.4,0.37,2022-03-10,1902,N,VIIRS,n,2,302.72,3.79,D,0
9.83462,-84.61266,367,0.4,0.37,2022-03-10,1902,N,VIIRS,h,2,307.9,9.36,D,0
9.90468,-84.63834,337.62,0.4,0.37,2022-03-10,1902,N,VIIRS,n,2,304.54,6.22,D,0
10.07575,-84.39523,337.8,0.4,0.37,2022-03-10,1902,N,VIIRS,n,2,306.86,12.64,D,0
10.07324,-84.78569,339.41,0.39,0.36,2022-03-10,1902,N,VIIRS,n,2,308.46,1.05,D,0
10.0766,-84.78621,340.14,0.39,0.36,2022-03-10,1902,N,VIIRS,l,2,311.35,4.11,D,0
10.08049,-84.78316,343.67,0.39,0.36,2022-03-10,1902,N,VIIRS,n,2,312.21,4.11,D,0
10.07996,-84.78673,352.69,0.39,0.36,2022-03-10,1902,N,VIIRS,n,2,310.81,4.11,D,0
10.07942,-84.79032,335.96,0.39,0.36,2022-03-10,1902,N,VIIRS,l,2,306.79,3.59,D,0
10.20467,-85.53185,332.87,0.39,0.36,2022-03-10,1902,N,VIIRS,l,2,305.32,3.88,D,0
10.20414,-85.53535,343.93,0.39,0.36,2022-03-10,1902,N,VIIRS,n,2,306.52,5.04,D,0
10.21816,-85.48715,367,0.39,0.36,2022-03-10,1902,N,VIIRS,h,2,310.66,7.96,D,0
10.21921,-85.48013,351.53,0.39,0.36,2022-03-10,1902,N,VIIRS,n,2,306.89,5.39,D,0
10.21868,-85.48364,345.66,0.39,0.36,2022-03-10,1902,N,VIIRS,n,2,307.63,5.39,D,0
10.21763,-85.49065,340.57,0.39,0.36,2022-03-10,1902,N,VIIRS,n,2,307.98,7.96,D,0
10.22253,-85.48063,340.03,0.39,0.36,2022-03-10,1902,N,VIIRS,n,2,304.1,2.84,D,0
10.222,-85.48415,334.79,0.39,0.36,2022-03-10,1902,N,VIIRS,n,2,306.19,2.84,D,0
10.22148,-85.48766,351.26,0.39,0.36,2022-03-10,1902,N,VIIRS,n,2,310.88,6.56,D,0
10.22095,-85.49117,343.53,0.39,0.36,2022-03-10,1902,N,VIIRS,n,2,309.48,6.56,D,0
10.29753,-85.72244,338.67,0.38,0.36,2022-03-10,1902,N,VIIRS,l,2,310.22,4.42,D,0
10.30191,-85.71593,346.08,0.38,0.36,2022-03-10,1902,N,VIIRS,n,2,310.23,3.61,D,0
10.30138,-85.71945,342.92,0.38,0.36,2022-03-10,1902,N,VIIRS,n,2,311.87,3.61,D,0
10.30522,-85.71645,334.53,0.38,0.36,2022-03-10,1902,N,VIIRS,l,2,307.96,3.61,D,0
10.30801,-85.72047,335.26,0.38,0.36,2022-03-10,1902,N,VIIRS,l,2,308.04,2.44,D,0
10.4131,-85.0402,330.14,0.39,0.36,2022-03-10,1902,N,VIIRS,l,2,303.3,3.49,D,0
10.41152,-85.05081,330.58,0.39,0.36,2022-03-10,1902,N,VIIRS,l,2,305.18,2.19,D,0
